DATES,YEARS,FEPR,FEPT,FPR,FVIR,FVIT,FVPR,FVPT,FWCT,FWIP,FWIR,FWIT,FWPR,FWPT,GVIR:GROUP1,GVIT:GROUP1,GVPR:GROUP1,GVPT:GROUP1,GWCT:GROUP1,GWIR:GROUP1,GWIT:GROUP1,GWPR:GROUP1,GWPT:GROUP1,TIMESTEP,WBHP:INJ,WBHP:PRD,WEPR:INJ,WEPR:PRD,WPI:INJ,WPI:PRD,WSTAT:INJ,WSTAT:PRD,WTHP:INJ,WTHP:PRD,WTICHEA:INJ,WTICHEA:PRD,WTPCHEA:INJ,WTPCHEA:PRD,WVIR:INJ,WVIR:PRD,WVIT:INJ,WVIT:PRD,WVPR:INJ,WVPR:PRD,WVPT:INJ,WVPT:PRD,WWCT:INJ,WWCT:PRD,WWIR:INJ,WWIR:PRD,WWIT:INJ,WWIT:PRD,WWPR:INJ,WWPR:PRD,WWPT:INJ,WWPT:PRD
2020-03-29 20:20:44,0.2432518377900124,-0.0,0.0,257.9508972167969,8207.3447265625,729204.875,8208.5771484375,729313.375,1.0,881207808.0,8000.0,710781.875,8000.0,710781.875,8207.3447265625,729204.875,8208.5771484375,729313.375,1.0,8000.0,710781.875,8000.0,710781.875,30.0,262.32818603515625,238.58583068847656,-0.0,-0.0,3964.673828125,4511.3896484375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.29309844970705,8207.3447265625,0.0,729204.875,0.0,-0.0,8208.5771484375,0.0,729313.375,0.0,1.0,8000.0,0.0,710781.875,0.0,-0.0,8000.0,0.0,710781.875
2020-04-28 20:20:44,0.3253873661160469,-0.0,0.0,257.95086669921875,8207.3447265625,975425.25,8208.5771484375,975570.6875,1.0,881207808.0,8000.0,950781.875,8000.0,950781.875,8207.3447265625,975425.25,8208.5771484375,975570.6875,1.0,8000.0,950781.875,8000.0,950781.875,30.0,262.3262939453125,238.54733276367188,-0.0,-0.0,3964.673583984375,4511.3837890625,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.2709732055664,8207.3447265625,0.0,975425.25,0.0,-0.0,8208.5771484375,0.0,975570.6875,0.0,1.0,8000.0,0.0,950781.875,0.0,-0.0,8000.0,0.0,950781.875
2020-05-28 20:20:44,0.40752289444208145,-0.0,0.0,257.9549560546875,8207.3427734375,1221645.5,8208.5771484375,1221828.0,1.0,881207936.0,8000.0,1190781.875,8000.0,1190781.875,8207.3427734375,1221645.5,8208.5771484375,1221828.0,1.0,8000.0,1190781.875,8000.0,1190781.875,30.0,262.3337097167969,238.5576019287109,-0.0,-0.0,3964.674560546875,4511.38525390625,2.0,1.0,0.0,0.0,30.0,0.0,0.0,97.24241638183594,8207.3427734375,0.0,1221645.5,0.0,-0.0,8208.5771484375,0.0,1221828.0,0.0,1.0,8000.0,0.0,1190781.875,0.0,-0.0,8000.0,0.0,1190781.875
2020-06-27 20:20:44,0.4896584227681161,-0.0,0.0,257.9559936523437,8207.3447265625,1467865.875,8208.576171875,1468085.25,1.0,881208000.0,8000.0,1430781.875,8000.0,1430781.875,8207.3447265625,1467865.875,8208.576171875,1468085.25,1.0,8000.0,1430781.875,8000.0,1430781.875,30.0,262.32769775390625,238.5525054931641,-0.0,-0.0,3964.673828125,4511.384765625,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.14627075195312,8207.3447265625,0.0,1467865.875,0.0,-0.0,8208.576171875,0.0,1468085.25,0.0,1.0,8000.0,0.0,1430781.875,0.0,-0.0,8000.0,0.0,1430781.875
2020-07-27 20:20:44,0.5717939212918283,-0.0,0.0,257.9608154296875,8207.3427734375,1714086.125,8208.5751953125,1714342.5,1.0,881208192.0,8000.0,1670781.875,8000.0,1670781.875,8207.3427734375,1714086.125,8208.5751953125,1714342.5,1.0,8000.0,1670781.875,8000.0,1670781.875,30.0,262.3354797363281,238.56280517578125,-0.0,-0.0,3964.6748046875,4511.38623046875,2.0,1.0,0.0,0.0,30.0,0.0,0.0,97.1769561767578,8207.3427734375,0.0,1714086.125,0.0,-0.0,8208.5751953125,0.0,1714342.5,0.0,1.0,8000.0,0.0,1670781.875,0.0,-0.0,8000.0,0.0,1670781.875
2020-08-26 20:20:45,0.6539294794201852,-0.0,0.0,257.97003173828125,8207.3388671875,1960306.25,8208.57421875,1960599.75,1.0,881208576.0,8000.0,1910781.875,8000.0,1910781.875,8207.3388671875,1960306.25,8208.57421875,1960599.75,1.0,8000.0,1910781.875,8000.0,1910781.875,30.0,262.34844970703125,238.57598876953125,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,96.40689849853516,8207.3388671875,0.0,1960306.25,0.0,-0.0,8208.57421875,0.0,1960599.75,0.0,1.0,8000.0,0.0,1910781.875,0.0,-0.0,8000.0,0.0,1910781.875
2020-09-25 20:20:45,0.7360649779438974,-0.0,0.0,257.9703063964844,8207.3388671875,2206526.5,8208.5712890625,2206857.0,1.0,881208576.0,8000.0,2150781.75,8000.0,2150781.75,8207.3388671875,2206526.5,8208.5712890625,2206857.0,1.0,8000.0,2150781.75,8000.0,2150781.75,30.0,262.34814453125,238.57550048828125,-0.0,-0.0,3964.676513671875,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,97.27333068847656,8207.3388671875,0.0,2206526.5,0.0,-0.0,8208.5712890625,0.0,2206857.0,0.0,1.0,8000.0,0.0,2150781.75,0.0,-0.0,8000.0,0.0,2150781.75
2020-10-25 20:20:45,0.8182005360722542,-0.0,0.0,257.9704895019531,8207.3388671875,2452746.5,8208.5712890625,2453114.0,1.0,881208576.0,8000.0,2390781.75,8000.0,2390781.75,8207.3388671875,2452746.5,8208.5712890625,2453114.0,1.0,8000.0,2390781.75,8000.0,2390781.75,30.0,262.348388671875,238.57565307617188,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,97.65738677978516,8207.3388671875,0.0,2452746.5,0.0,-0.0,8208.5712890625,0.0,2453114.0,0.0,1.0,8000.0,0.0,2390781.75,0.0,-0.0,8000.0,0.0,2390781.75
2020-11-24 20:20:45,0.9003360345959667,-0.0,0.0,257.9710998535156,8207.3388671875,2698966.75,8208.5712890625,2699371.25,1.0,881208576.0,8000.0,2630781.75,8000.0,2630781.75,8207.3388671875,2698966.75,8208.5712890625,2699371.25,1.0,8000.0,2630781.75,8000.0,2630781.75,30.0,262.3493347167969,238.576400756836,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,97.8055191040039,8207.3388671875,0.0,2698966.75,0.0,-0.0,8208.5712890625,0.0,2699371.25,0.0,1.0,8000.0,0.0,2630781.75,0.0,-0.0,8000.0,0.0,2630781.75
2020-12-13 10:10:21,0.9511947110295296,-0.0,0.0,257.97119140625,8207.3388671875,2851427.25,8208.5712890625,2851854.75,1.0,881208576.0,8000.0,2779391.0,8000.0,2779391.0,8207.3388671875,2851427.25,8208.5712890625,2851854.75,1.0,8000.0,2779391.0,8000.0,2779391.0,18.576133728027344,262.3491516113281,238.5765686035156,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,97.9087905883789,8207.3388671875,0.0,2851427.25,0.0,-0.0,8208.5712890625,0.0,2851854.75,0.0,1.0,8000.0,0.0,2779391.0,0.0,-0.0,8000.0,0.0,2779391.0
2021-01-01 00:00:00,1.0020534470677376,-0.0,0.0,257.9712219238281,8207.3388671875,3003888.0,8208.5712890625,3004338.25,1.0,881208576.0,8000.0,2928000.0,8000.0,2928000.0,8207.3388671875,3003888.0,8208.5712890625,3004338.25,1.0,8000.0,2928000.0,8000.0,2928000.0,18.576133728027344,262.34912109375,238.57644653320312,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,97.99945831298828,8207.3388671875,0.0,3003888.0,0.0,-0.0,8208.5712890625,0.0,3004338.25,0.0,1.0,8000.0,0.0,2928000.0,0.0,-0.0,8000.0,0.0,2928000.0
2021-01-31 00:00:00,1.0841888859868045,-0.0,0.0,257.9712219238281,8207.3388671875,3250108.25,8208.5712890625,3250595.5,1.0,881208576.0,8000.0,3168000.0,8000.0,3168000.0,8207.3388671875,3250108.25,8208.5712890625,3250595.5,1.0,8000.0,3168000.0,8000.0,3168000.0,30.0,262.34912109375,238.57644653320312,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.07062530517578,8207.3388671875,0.0,3250108.25,0.0,-0.0,8208.5712890625,0.0,3250595.5,0.0,1.0,8000.0,0.0,3168000.0,0.0,-0.0,8000.0,0.0,3168000.0
2021-03-02 00:00:00,1.166324444115162,-0.0,0.0,257.9712219238281,8207.3388671875,3496328.25,8208.5712890625,3496852.5,1.0,881208576.0,8000.0,3408000.0,8000.0,3408000.0,8207.3388671875,3496328.25,8208.5712890625,3496852.5,1.0,8000.0,3408000.0,8000.0,3408000.0,30.0,262.3493347167969,238.5765838623047,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.10163879394533,8207.3388671875,0.0,3496328.25,0.0,-0.0,8208.5712890625,0.0,3496852.5,0.0,1.0,8000.0,0.0,3408000.0,0.0,-0.0,8000.0,0.0,3408000.0
2021-04-01 00:00:00,1.2484600022435188,-0.0,0.0,257.97125244140625,8207.3388671875,3742548.5,8208.5712890625,3743109.75,1.0,881208576.0,8000.0,3648000.0,8000.0,3648000.0,8207.3388671875,3742548.5,8208.5712890625,3743109.75,1.0,8000.0,3648000.0,8000.0,3648000.0,30.0,262.3493347167969,238.5765838623047,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.13542938232422,8207.3388671875,0.0,3742548.5,0.0,-0.0,8208.5712890625,0.0,3743109.75,0.0,1.0,8000.0,0.0,3648000.0,0.0,-0.0,8000.0,0.0,3648000.0
2021-05-01 00:00:00,1.3305954411625862,-0.0,0.0,257.97125244140625,8207.3388671875,3988768.5,8208.5712890625,3989366.75,1.0,881208576.0,8000.0,3888000.0,8000.0,3888000.0,8207.3388671875,3988768.5,8208.5712890625,3989366.75,1.0,8000.0,3888000.0,8000.0,3888000.0,30.0,262.3493957519531,238.5766448974609,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.15335083007812,8207.3388671875,0.0,3988768.5,0.0,-0.0,8208.5712890625,0.0,3989366.75,0.0,1.0,8000.0,0.0,3888000.0,0.0,-0.0,8000.0,0.0,3888000.0
2021-05-31 00:00:00,1.412730999290943,-0.0,0.0,257.97125244140625,8207.3388671875,4234989.0,8208.5712890625,4235624.0,1.0,881208576.0,8000.0,4128000.0,8000.0,4128000.0,8207.3388671875,4234989.0,8208.5712890625,4235624.0,1.0,8000.0,4128000.0,8000.0,4128000.0,30.0,262.3493957519531,238.5766448974609,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.17206573486328,8207.3388671875,0.0,4234989.0,0.0,-0.0,8208.5712890625,0.0,4235624.0,0.0,1.0,8000.0,0.0,4128000.0,0.0,-0.0,8000.0,0.0,4128000.0
2021-06-30 00:00:00,1.4948665574193003,-0.0,0.0,257.97125244140625,8207.3388671875,4481209.0,8208.5712890625,4481881.0,1.0,881208576.0,8000.0,4368000.0,8000.0,4368000.0,8207.3388671875,4481209.0,8208.5712890625,4481881.0,1.0,8000.0,4368000.0,8000.0,4368000.0,30.0,262.3493957519531,238.57669067382807,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.18174743652344,8207.3388671875,0.0,4481209.0,0.0,-0.0,8208.5712890625,0.0,4481881.0,0.0,1.0,8000.0,0.0,4368000.0,0.0,-0.0,8000.0,0.0,4368000.0
2021-07-30 00:00:00,1.577002115547657,-0.0,0.0,257.9712829589844,8207.3388671875,4727429.0,8208.5712890625,4728138.0,1.0,881208576.0,8000.0,4608000.0,8000.0,4608000.0,8207.3388671875,4727429.0,8208.5712890625,4728138.0,1.0,8000.0,4608000.0,8000.0,4608000.0,30.0,262.349365234375,238.57669067382807,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.19369506835938,8207.3388671875,0.0,4727429.0,0.0,-0.0,8208.5712890625,0.0,4728138.0,0.0,1.0,8000.0,0.0,4608000.0,0.0,-0.0,8000.0,0.0,4608000.0
2021-08-29 00:00:00,1.6591375544667244,-0.0,0.0,257.9712829589844,8207.3388671875,4973649.0,8208.5712890625,4974395.5,1.0,881208576.0,8000.0,4848000.0,8000.0,4848000.0,8207.3388671875,4973649.0,8208.5712890625,4974395.5,1.0,8000.0,4848000.0,8000.0,4848000.0,30.0,262.349365234375,238.57669067382807,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.20279693603516,8207.3388671875,0.0,4973649.0,0.0,-0.0,8208.5712890625,0.0,4974395.5,0.0,1.0,8000.0,0.0,4848000.0,0.0,-0.0,8000.0,0.0,4848000.0
2021-09-28 00:00:00,1.7412731125950813,-0.0,0.0,257.9712829589844,8207.3388671875,5219869.5,8208.5712890625,5220652.5,1.0,881208576.0,8000.0,5088000.0,8000.0,5088000.0,8207.3388671875,5219869.5,8208.5712890625,5220652.5,1.0,8000.0,5088000.0,8000.0,5088000.0,30.0,262.349365234375,238.57669067382807,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.21041870117188,8207.3388671875,0.0,5219869.5,0.0,-0.0,8208.5712890625,0.0,5220652.5,0.0,1.0,8000.0,0.0,5088000.0,0.0,-0.0,8000.0,0.0,5088000.0
2021-10-28 00:00:00,1.8234086707234378,-0.0,0.0,257.9712829589844,8207.3388671875,5466089.5,8208.5712890625,5466909.5,1.0,881208576.0,8000.0,5328000.0,8000.0,5328000.0,8207.3388671875,5466089.5,8208.5712890625,5466909.5,1.0,8000.0,5328000.0,8000.0,5328000.0,30.0,262.3493957519531,238.57669067382807,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.21710968017578,8207.3388671875,0.0,5466089.5,0.0,-0.0,8208.5712890625,0.0,5466909.5,0.0,1.0,8000.0,0.0,5328000.0,0.0,-0.0,8000.0,0.0,5328000.0
2021-11-27 00:00:00,1.9055441096425056,-0.0,0.0,257.9712829589844,8207.3388671875,5712309.5,8208.5712890625,5713167.0,1.0,881208576.0,8000.0,5568000.0,8000.0,5568000.0,8207.3388671875,5712309.5,8208.5712890625,5713167.0,1.0,8000.0,5568000.0,8000.0,5568000.0,30.0,262.3493957519531,238.57669067382807,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.22297668457033,8207.3388671875,0.0,5712309.5,0.0,-0.0,8208.5712890625,0.0,5713167.0,0.0,1.0,8000.0,0.0,5568000.0,0.0,-0.0,8000.0,0.0,5568000.0
2021-12-14 12:00:00,1.9534564688801765,-0.0,0.0,257.9713134765625,8207.3388671875,5855938.0,8208.5712890625,5856817.0,1.0,881208576.0,8000.0,5708000.0,8000.0,5708000.0,8207.3388671875,5855938.0,8208.5712890625,5856817.0,1.0,8000.0,5708000.0,8000.0,5708000.0,17.5,262.3493347167969,238.5765686035156,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.2345733642578,8207.3388671875,0.0,5855938.0,0.0,-0.0,8208.5712890625,0.0,5856817.0,0.0,1.0,8000.0,0.0,5708000.0,0.0,-0.0,8000.0,0.0,5708000.0
2022-01-01 00:00:00,2.0013688281178474,-0.0,0.0,257.97137451171875,8207.3388671875,5999566.5,8208.5712890625,6000467.0,1.0,881208640.0,8000.0,5848000.0,8000.0,5848000.0,8207.3388671875,5999566.5,8208.5712890625,6000467.0,1.0,8000.0,5848000.0,8000.0,5848000.0,17.5,262.34942626953125,238.57672119140625,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.22423553466795,8207.3388671875,0.0,5999566.5,0.0,-0.0,8208.5712890625,0.0,6000467.0,0.0,1.0,8000.0,0.0,5848000.0,0.0,-0.0,8000.0,0.0,5848000.0
2022-01-31 00:00:00,2.083504505455494,-0.0,0.0,257.97137451171875,8207.3388671875,6245786.5,8208.5712890625,6246724.0,1.0,881208640.0,8000.0,6088000.0,8000.0,6088000.0,8207.3388671875,6245786.5,8208.5712890625,6246724.0,1.0,8000.0,6088000.0,8000.0,6088000.0,30.0,262.34942626953125,238.57672119140625,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.2314682006836,8207.3388671875,0.0,6245786.5,0.0,-0.0,8208.5712890625,0.0,6246724.0,0.0,1.0,8000.0,0.0,6088000.0,0.0,-0.0,8000.0,0.0,6088000.0
2022-03-02 00:00:00,2.1656399443745613,-0.0,0.0,257.97137451171875,8207.3388671875,6492007.0,8208.5712890625,6492981.0,1.0,881208640.0,8000.0,6328000.0,8000.0,6328000.0,8207.3388671875,6492007.0,8208.5712890625,6492981.0,1.0,8000.0,6328000.0,8000.0,6328000.0,30.0,262.34942626953125,238.57672119140625,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.23725128173828,8207.3388671875,0.0,6492007.0,0.0,-0.0,8208.5712890625,0.0,6492981.0,0.0,1.0,8000.0,0.0,6328000.0,0.0,-0.0,8000.0,0.0,6328000.0
2022-04-01 00:00:00,2.2477753832936287,-0.0,0.0,257.97137451171875,8207.3388671875,6738227.0,8208.5712890625,6739238.0,1.0,881208640.0,8000.0,6568000.0,8000.0,6568000.0,8207.3388671875,6738227.0,8208.5712890625,6739238.0,1.0,8000.0,6568000.0,8000.0,6568000.0,30.0,262.34942626953125,238.5767059326172,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.2423324584961,8207.3388671875,0.0,6738227.0,0.0,-0.0,8208.5712890625,0.0,6739238.0,0.0,1.0,8000.0,0.0,6568000.0,0.0,-0.0,8000.0,0.0,6568000.0
2022-05-01 00:00:00,2.329911060631275,-0.0,0.0,257.97137451171875,8207.3388671875,6984447.0,8208.5712890625,6985495.5,1.0,881208640.0,8000.0,6808000.0,8000.0,6808000.0,8207.3388671875,6984447.0,8208.5712890625,6985495.5,1.0,8000.0,6808000.0,8000.0,6808000.0,30.0,262.3494567871094,238.5767517089844,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.24344635009766,8207.3388671875,0.0,6984447.0,0.0,-0.0,8208.5712890625,0.0,6985495.5,0.0,1.0,8000.0,0.0,6808000.0,0.0,-0.0,8000.0,0.0,6808000.0
2022-05-31 00:00:00,2.4120464995503426,-0.0,0.0,257.97137451171875,8207.3388671875,7230667.5,8208.5712890625,7231752.5,1.0,881208640.0,8000.0,7048000.0,8000.0,7048000.0,8207.3388671875,7230667.5,8208.5712890625,7231752.5,1.0,8000.0,7048000.0,8000.0,7048000.0,30.0,262.3494567871094,238.5767517089844,-0.0,-0.0,3964.6767578125,4511.38818359375,2.0,1.0,0.0,0.0,30.0,0.0,0.0,98.24898529052734,8207.3388671875,0.0,7230667.5,0.0,-0.0,8208.5712890625,0.0,7231752.5,0.0,1.0,8000.0,0.0,7048000.0,0.0,-0.0,8000.0,0.0,7048000.0
